	18h	Normalized1
		18h
17.85454657	1070	0.0902777777777778
17.880807135	1102	0.118055555555556
17.9070677	1093	0.110243055555556
17.933328265	1067	0.0876736111111111
17.95958883	1075	0.0946180555555556
17.985849395	1122	0.135416666666667
18.01210996	1084	0.102430555555556
18.038370525	1093	0.110243055555556
18.06463109	1070	0.0902777777777778
18.090891655	1077	0.0963541666666667
18.11715222	995	0.0251736111111111
18.143412785	1122	0.135416666666667
18.16967335	1115	0.129340277777778
18.195933915	1021	0.0477430555555556
18.22219448	1107	0.122395833333333
18.248455045	1103	0.118923611111111
18.27471561	1069	0.0894097222222222
18.300976175	1033	0.0581597222222222
18.32723674	1089	0.106770833333333
18.353497305	1047	0.0703125
18.37975787	1055	0.0772569444444444
18.406018435	1021	0.0477430555555556
18.432279	1044	0.0677083333333333
18.458539565	1110	0.125
18.48480013	1070	0.0902777777777778
18.511060695	1153	0.162326388888889
18.53732126	1075	0.0946180555555556
18.563581825	1124	0.137152777777778
18.58984239	1059	0.0807291666666667
18.616102955	1124	0.137152777777778
18.64236352	1066	0.0868055555555556
18.668624085	1065	0.0859375
18.69488465	1112	0.126736111111111
18.721145215	1113	0.127604166666667
18.74740578	1097	0.113715277777778
18.773666345	1046	0.0694444444444444
18.79992691	1138	0.149305555555556
18.826187475	1042	0.0659722222222222
18.85244804	1068	0.0885416666666667
18.878708605	1084	0.102430555555556
18.90496917	1044	0.0677083333333333
18.931229735	1073	0.0928819444444444
18.9574903	1083	0.1015625
18.983750865	1077	0.0963541666666667
19.01001143	1104	0.119791666666667
19.036271995	1096	0.112847222222222
19.06253256	1108	0.123263888888889
19.088793125	1105	0.120659722222222
19.11505369	1141	0.151909722222222
19.141314255	1109	0.124131944444444
19.16757482	1099	0.115451388888889
19.193835385	1163	0.171006944444444
19.22009595	1089	0.106770833333333
19.246356515	1106	0.121527777777778
19.27261708	1104	0.119791666666667
19.298877645	1121	0.134548611111111
19.32513821	1139	0.150173611111111
19.351398775	1076	0.0954861111111111
19.37765934	1094	0.111111111111111
19.403919905	1114	0.128472222222222
19.43018047	1126	0.138888888888889
19.456441035	1063	0.0842013888888889
19.4827016	1103	0.118923611111111
19.508962165	1100	0.116319444444444
19.53522273	1068	0.0885416666666667
19.561483295	1040	0.0642361111111111
19.58774386	1080	0.0989583333333333
19.614004425	1042	0.0659722222222222
19.64026499	1078	0.0972222222222222
19.666525555	1098	0.114583333333333
19.69278612	1066	0.0868055555555556
19.719046685	1122	0.135416666666667
19.74530725	1064	0.0850694444444444
19.771567815	1054	0.0763888888888889
19.79782838	1103	0.118923611111111
19.824088945	1071	0.0911458333333333
19.85034951	1152	0.161458333333333
19.876610075	1081	0.0998263888888889
19.90287064	1148	0.157986111111111
19.929131205	983	0.0147569444444444
19.955391771	1035	0.0598958333333333
19.981652336	1135	0.146701388888889
20.007912901	1083	0.1015625
20.034173466	1028	0.0538194444444444
20.060434031	1161	0.169270833333333
20.086694596	1120	0.133680555555556
20.112955161	1083	0.1015625
20.139215726	1117	0.131076388888889
20.165476291	1124	0.137152777777778
20.191736856	1084	0.102430555555556
20.217997421	1014	0.0416666666666667
20.244257986	1076	0.0954861111111111
20.270518551	1061	0.0824652777777778
20.296779116	1109	0.124131944444444
20.323039681	1024	0.0503472222222222
20.349300246	1071	0.0911458333333333
20.375560811	1151	0.160590277777778
20.401821376	1089	0.106770833333333
20.428081941	1079	0.0980902777777778
20.454342506	1062	0.0833333333333333
20.480603071	1092	0.109375
20.506863636	999	0.0286458333333333
20.533124201	1087	0.105034722222222
20.559384766	1136	0.147569444444444
20.585645331	1064	0.0850694444444444
20.611905896	1030	0.0555555555555556
20.638166461	1077	0.0963541666666667
20.664427026	1085	0.103298611111111
20.690687591	1135	0.146701388888889
20.716948156	1060	0.0815972222222222
20.743208721	1090	0.107638888888889
20.769469286	1025	0.0512152777777778
20.795729851	1092	0.109375
20.821990416	1103	0.118923611111111
20.848250981	1047	0.0703125
20.874511546	1066	0.0868055555555556
20.900772111	1131	0.143229166666667
20.927032676	1075	0.0946180555555556
20.953293241	1046	0.0694444444444444
20.979553806	1068	0.0885416666666667
21.005814371	1131	0.143229166666667
21.032074936	1067	0.0876736111111111
21.058335501	1080	0.0989583333333333
21.084596066	1080	0.0989583333333333
21.110856631	1066	0.0868055555555556
21.137117196	1071	0.0911458333333333
21.163377761	1094	0.111111111111111
21.189638326	1064	0.0850694444444444
21.215898891	1132	0.144097222222222
21.242159456	1127	0.139756944444444
21.268420021	1132	0.144097222222222
21.294680586	1132	0.144097222222222
21.320941151	1093	0.110243055555556
21.347201716	1068	0.0885416666666667
21.373462281	1029	0.0546875
21.399722846	1064	0.0850694444444444
21.425983411	1046	0.0694444444444444
21.452243976	1069	0.0894097222222222
21.478504541	1070	0.0902777777777778
21.504765106	1080	0.0989583333333333
21.531025671	1064	0.0850694444444444
21.557286236	1101	0.1171875
21.583546801	1095	0.111979166666667
21.609807366	1090	0.107638888888889
21.636067931	1051	0.0737847222222222
21.662328496	1026	0.0520833333333333
21.688589061	1049	0.0720486111111111
21.714849626	1062	0.0833333333333333
21.741110191	1073	0.0928819444444444
21.767370756	1059	0.0807291666666667
21.793631321	1081	0.0998263888888889
21.819891886	1137	0.1484375
21.846152451	1078	0.0972222222222222
21.872413016	1120	0.133680555555556
21.898673581	1129	0.141493055555556
21.924934146	1133	0.144965277777778
21.951194711	1100	0.116319444444444
21.977455276	1113	0.127604166666667
22.003715841	1120	0.133680555555556
22.029976406	1099	0.115451388888889
22.056236971	1100	0.116319444444444
22.082497536	1133	0.144965277777778
22.108758101	1100	0.116319444444444
22.135018666	1082	0.100694444444444
22.161279231	1073	0.0928819444444444
22.187539796	1098	0.114583333333333
22.213800361	1078	0.0972222222222222
22.240060926	1077	0.0963541666666667
22.266321491	1101	0.1171875
22.292582056	1177	0.183159722222222
22.318842621	1123	0.136284722222222
22.345103186	1105	0.120659722222222
22.371363751	1113	0.127604166666667
22.397624316	1087	0.105034722222222
22.423884881	1051	0.0737847222222222
22.450145446	1114	0.128472222222222
22.476406011	1126	0.138888888888889
22.502666576	1132	0.144097222222222
22.528927141	1072	0.0920138888888889
22.555187706	1072	0.0920138888888889
22.581448271	1129	0.141493055555556
22.607708836	1083	0.1015625
22.633969401	1093	0.110243055555556
22.660229967	1104	0.119791666666667
22.686490532	1057	0.0789930555555556
22.712751097	1159	0.167534722222222
22.739011662	1170	0.177083333333333
22.765272227	1153	0.162326388888889
22.791532792	1142	0.152777777777778
22.817793357	1153	0.162326388888889
22.844053922	1151	0.160590277777778
22.870314487	1220	0.220486111111111
22.896575052	1165	0.172743055555556
22.922835617	1176	0.182291666666667
22.949096182	1099	0.115451388888889
22.975356747	1216	0.217013888888889
23.001617312	1241	0.238715277777778
23.027877877	1203	0.205729166666667
23.054138442	1272	0.265625
23.080399007	1251	0.247395833333333
23.106659572	1293	0.283854166666667
23.132920137	1249	0.245659722222222
23.159180702	1277	0.269965277777778
23.185441267	1298	0.288194444444444
23.211701832	1174	0.180555555555556
23.237962397	1214	0.215277777777778
23.264222962	1185	0.190104166666667
23.290483527	1184	0.189236111111111
23.316744092	1189	0.193576388888889
23.343004657	1157	0.165798611111111
23.369265222	1189	0.193576388888889
23.395525787	1072	0.0920138888888889
23.421786352	1179	0.184895833333333
23.448046917	1126	0.138888888888889
23.474307482	1143	0.153645833333333
23.500568047	1113	0.127604166666667
23.526828612	1098	0.114583333333333
23.553089177	1107	0.122395833333333
23.579349742	1117	0.131076388888889
23.605610307	1137	0.1484375
23.631870872	1137	0.1484375
23.658131437	1128	0.140625
23.684392002	1135	0.146701388888889
23.710652567	1138	0.149305555555556
23.736913132	1050	0.0729166666666667
23.763173697	1082	0.100694444444444
23.789434262	1160	0.168402777777778
23.815694827	1110	0.125
23.841955392	1086	0.104166666666667
23.868215957	1137	0.1484375
23.894476522	1102	0.118055555555556
23.920737087	1089	0.106770833333333
23.946997652	1094	0.111111111111111
23.973258217	1143	0.153645833333333
23.999518782	1112	0.126736111111111
24.025779347	1029	0.0546875
24.052039912	1101	0.1171875
24.078300477	1033	0.0581597222222222
24.104561042	1123	0.136284722222222
24.130821607	1028	0.0538194444444444
24.157082172	1095	0.111979166666667
24.183342737	1033	0.0581597222222222
24.209603302	1097	0.113715277777778
24.235863867	1119	0.1328125
24.262124432	1080	0.0989583333333333
24.288384997	1060	0.0815972222222222
24.314645562	1092	0.109375
24.340906127	1076	0.0954861111111111
24.367166692	1113	0.127604166666667
24.393427257	1086	0.104166666666667
24.419687822	1112	0.126736111111111
24.445948387	1080	0.0989583333333333
24.472208952	1098	0.114583333333333
24.498469517	1027	0.0529513888888889
24.524730082	1078	0.0972222222222222
24.550990647	1080	0.0989583333333333
24.577251212	1064	0.0850694444444444
24.603511777	1037	0.0616319444444444
24.629772342	1082	0.100694444444444
24.656032907	1041	0.0651041666666667
24.682293472	1130	0.142361111111111
24.708554037	1101	0.1171875
24.734814602	1063	0.0842013888888889
24.761075167	1081	0.0998263888888889
24.787335732	1051	0.0737847222222222
24.813596297	1112	0.126736111111111
24.839856862	1096	0.112847222222222
24.866117427	1104	0.119791666666667
24.892377992	1120	0.133680555555556
24.918638557	1086	0.104166666666667
24.944899122	1100	0.116319444444444
24.971159687	1100	0.116319444444444
24.997420252	1116	0.130208333333333
25.023680817	1037	0.0616319444444444
25.049941382	1077	0.0963541666666667
25.076201947	1117	0.131076388888889
25.102462512	1124	0.137152777777778
25.128723077	1064	0.0850694444444444
25.154983642	1109	0.124131944444444
25.181244207	1138	0.149305555555556
25.207504772	1105	0.120659722222222
25.233765337	1134	0.145833333333333
25.260025902	1083	0.1015625
25.286286467	1111	0.125868055555556
25.312547032	1081	0.0998263888888889
25.338807597	1096	0.112847222222222
25.365068162	1114	0.128472222222222
25.391328728	1103	0.118923611111111
25.417589293	1146	0.15625
25.443849858	1134	0.145833333333333
25.470110423	1172	0.178819444444444
25.496370988	1158	0.166666666666667
25.522631553	1163	0.171006944444444
25.548892118	1225	0.224826388888889
25.575152683	1142	0.152777777777778
25.601413248	1164	0.171875
25.627673813	1193	0.197048611111111
25.653934378	1191	0.1953125
25.680194943	1202	0.204861111111111
25.706455508	1206	0.208333333333333
25.732716073	1164	0.171875
25.758976638	1197	0.200520833333333
25.785237203	1204	0.206597222222222
25.811497768	1190	0.194444444444444
25.837758333	1123	0.136284722222222
25.864018898	1180	0.185763888888889
25.890279463	1186	0.190972222222222
25.916540028	1183	0.188368055555556
25.942800593	1166	0.173611111111111
25.969061158	1177	0.183159722222222
25.995321723	1154	0.163194444444444
26.021582288	1184	0.189236111111111
26.047842853	1163	0.171006944444444
26.074103418	1114	0.128472222222222
26.100363983	1153	0.162326388888889
26.126624548	1162	0.170138888888889
26.152885113	1098	0.114583333333333
26.179145678	1139	0.150173611111111
26.205406243	1052	0.0746527777777778
26.231666808	1111	0.125868055555556
26.257927373	1118	0.131944444444444
26.284187938	1147	0.157118055555556
26.310448503	1059	0.0807291666666667
26.336709068	1108	0.123263888888889
26.362969633	1071	0.0911458333333333
26.389230198	1122	0.135416666666667
26.415490763	1080	0.0989583333333333
26.441751328	1069	0.0894097222222222
26.468011893	1138	0.149305555555556
26.494272458	1131	0.143229166666667
26.520533023	1087	0.105034722222222
26.546793588	1118	0.131944444444444
26.573054153	1044	0.0677083333333333
26.599314718	1146	0.15625
26.625575283	1115	0.129340277777778
